id,created_at,text
1278758036937605120,2020-07-02 18:30:48,@WSBConsensus Sellers of medium height or above are fine
1278757695621914625,2020-07-02 18:29:27,@mantovannni Those dang budgie smugglers!!
1278756565160468481,2020-07-02 18:24:57,Who wears short shorts? 🤣🤣
1278756091191595011,2020-07-02 18:23:04,@flcnhvy @eugenelee3 @Teslarati Great song 🤣🤣
1278748362905436162,2020-07-02 17:52:22,@pcgamer Awesome!!
1278744561456762884,2020-07-02 17:37:16,@JBNielsen1985 @angie_rasmussen @hot_rod_co Thank you. Angie …
1278744138524098560,2020-07-02 17:35:35,@angie_rasmussen @hot_rod_co bs https://t.co/1kOQeH5mvF
1278740961896681473,2020-07-02 17:22:57,"@angie_rasmussen @hot_rod_co You cherry-picked one state out of fifty, which saw a minor uptick. Show the whole country."
1278737385052942336,2020-07-02 17:08:45,@eugenelee3 @Teslarati I tried to warn them … 😢
1278737039517769728,2020-07-02 17:07:22,@PPathole @tlowdon @daniellevitt22 Yup
1278736773820997632,2020-07-02 17:06:19,"RT @Teslarati: Tesla crushes Wall Street’s Q2 estimates with over 90k deliveries $TSLA
https://t.co/zSBqpFaSjS"
1278736243199807490,2020-07-02 17:04:12,"@hot_rod_co Something’s messed up about medicine that’s anti-science. In science, you question everyone, no matter… https://t.co/sEPc7yuNuO"
1278732624152932352,2020-07-02 16:49:49,@hot_rod_co @angie_rasmussen Here’s one: https://t.co/9ujxCClFCg
1278732123290112001,2020-07-02 16:47:50,"@hot_rod_co @angie_rasmussen Yes, Angela, please show us the graphs/data that prove your point"
1278730873999949824,2020-07-02 16:42:52,"@WilliamShatner @VitalikButerin @ethereum @mattereum I’m not building anything on ethereum. Not for or against it,… https://t.co/Rf2jiU6Ud4"
1278726408966152192,2020-07-02 16:25:08,@truth_tesla @bipulh Lithium is common. Hard part is turning lithium salt or clay into extremely pure LiOH.
1278579417967665152,2020-07-02 06:41:02,"@Kristennetten @SamTalksTesla @tlowdon @daniellevitt22 Yes, at Tesla Grohmann"
1278578543044300805,2020-07-02 06:37:34,"@SamTalksTesla @tlowdon @daniellevitt22 Tesla, as a side project, is building RNA microfactories for CureVac &amp; possibly others"
1278578271731568641,2020-07-02 06:36:29,"@SamTalksTesla @tlowdon @daniellevitt22 In principle, I think synthetic RNA (and DNA) has amazing potential. This b… https://t.co/Oj0dWhJXQN"
1278570836983795712,2020-07-02 06:06:56,"@tlowdon @daniellevitt22 As you’d expect, this has resulted in a proportionately very high number of C19 false posi… https://t.co/xqeaqSW34L"
1278569068107268096,2020-07-02 05:59:55,@EthicalSkeptic Seems fishy
1278539997679935488,2020-07-02 04:04:24,@Louisbotelho17 @romanhistory1 @HardcoreHistory 🤣🤣 very true
1278539278356791298,2020-07-02 04:01:32,@TeslaOwnersEBay @WholeMarsBlog @romanhistory1 @HardcoreHistory A lot of functionality will happen all at once when… https://t.co/BAoA5TpB9b
1278537592569462784,2020-07-02 03:54:50,@WholeMarsBlog @romanhistory1 @HardcoreHistory Going well. Team is kicking ass &amp; it’s an honor to work with them. P… https://t.co/EcT67KaDVL
1278490736992944128,2020-07-02 00:48:39,@romanhistory1 @HardcoreHistory Crassus was a dick
1278456795527348224,2020-07-01 22:33:47,@kanyewest Haha awesome 🤣🤣
1278454180785651713,2020-07-01 22:23:23,@ModernNotoriety @kanyewest Hell of a decade
1278453977437388804,2020-07-01 22:22:35,@mojosusan @GovStitt @Tesla I love Texas! Starship production complex is in Boca Chica &amp; SpaceX engine development… https://t.co/qR4QbbT87X
1278453352163086338,2020-07-01 22:20:06,@RenataKonkoly @bipulh Aiming for 10km with lots of turns to better approximate a real-world tunnel
1278453008435679233,2020-07-01 22:18:44,"@PicklePunchD @RenataKonkoly @bipulh You just have to be a shareholder. There is limited space, so sign up fast whe… https://t.co/e1GKIht2Hw"
1278451464562753537,2020-07-01 22:12:36,"@GovStitt @Tesla Wow, I’ve never seen this level of support! Out of respect, seems like I should at least visit."
1278451164175044612,2020-07-01 22:11:24,@RenataKonkoly @bipulh We need to finish building a much longer vacuum tunnel for speed tests &amp; probably have an ad… https://t.co/nvLMB3Ucww
1278427738383290368,2020-07-01 20:38:19,"@bipulh All questions will be answered on Battery Day, Sept 15th. Will be webcast, although there is much to see in person."
1278410698574499841,2020-07-01 19:30:36,Tesla Impact Report (repost). We do everything humanly possible to source materials &amp; produce sustainable energy ca… https://t.co/Ocymz4JM7D
1278301510124920833,2020-07-01 12:16:44,"@PPathole @BBCScienceNews Things often don’t translate from mice to humans, but that’s promising"
1278297171650121728,2020-07-01 11:59:29,@BBCScienceNews Likely true
1278174268833087488,2020-07-01 03:51:07,@Tasmaniac83 Yes
1278173641553989632,2020-07-01 03:48:38,@kaepora Starlink will provide global coverage
1278172605477007360,2020-07-01 03:44:31,@TeslaGong @EvaFoxU Worth discussing at annual shareholders meeting
1278171831388774402,2020-07-01 03:41:26,@EvaFoxU Party on …
1278170082661801984,2020-07-01 03:34:29,@kyle_papili Fixing
1278086289749925889,2020-06-30 22:01:31,@RationalEtienne @TimothyBuffett @WhatsupFranks @kimbal Extremely big difference between died because of or died wi… https://t.co/JdHczVtf9H
1278085116338884608,2020-06-30 21:56:52,Your GPS just got slightly better https://t.co/XsblUsiNXU
1278079683670786053,2020-06-30 21:35:16,@justin_hart @BrittMayJasper This bill needs to be revoked. It gives absurd power to county bureaucrats.
1278077447007809536,2020-06-30 21:26:23,"@CosmicNinjaGoat @WhatsupFranks @kimbal If accurate, this would explain a lot"
1278068616680935425,2020-06-30 20:51:18,@WhatsupFranks @kimbal Levitt is right
1278067411309166597,2020-06-30 20:46:30,@kimbal There are a lot of C19 false positives messing up the numbers. Even tests with 5% false positive rate (in *… https://t.co/QR2YqLtdyl
1278065315826540550,2020-06-30 20:38:11,RT @SpaceX: Falcon 9’s first stage has landed on the Just Read the Instructions droneship! https://t.co/5zYhTFDUsM
1278065280791568384,2020-06-30 20:38:02,RT @SpaceX: Liftoff! https://t.co/E2xaQQNw1w
1277803781984575488,2020-06-30 03:18:56,RT @teslaownersSV: The tesla supercharger provides an ecosystem and network of amazing travel and shopping opportunities. I plan a lot of t…
1277792629044936705,2020-06-30 02:34:37,@BerniceKing @jack @MichaelDTubbs @AndrewYang Very much agree
1277785490184429569,2020-06-30 02:06:15,@28delayslater @geekwire Good hygiene always makes sense
1277750437207212033,2020-06-29 23:46:58,@ChrisDungeon True
1277517647551188996,2020-06-29 08:21:56,@Garrett_Watts @_TomCross_ @Tesla @Petersen_Museum Cybertruck does feel like cgi irl
1277508643773022208,2020-06-29 07:46:10,@geekwire https://t.co/mLh6baqfeT
1277507826529660928,2020-06-29 07:42:55,"@geekwire There are a ridiculous number of false positive C19 tests, in some cases ~50%. False positives scale line… https://t.co/vs6DrPgAim"
1277386215382110211,2020-06-28 23:39:41,"Btw, Tesla actually receives *least* subsidies of any automaker in US. Federal tax credit applies to other automake… https://t.co/elFfFU35MD"
1277385215657177088,2020-06-28 23:35:42,Great Model Y review by @jayleno https://t.co/DzsZ7eugWp
1277382781308268545,2020-06-28 23:26:02,@neiltyson Dogs rock
1277360027607556096,2020-06-28 21:55:37,"RT @_TomCross_: Cybertruck inside Petersen Automotive Museum.
#tesla #Cybertruck https://t.co/2XaZoM40Ve"
1277359833721655302,2020-06-28 21:54:51,69 days after 4/20 again haha
1276959792876011520,2020-06-27 19:25:14,"@GerberKawasaki @barronsonline Physics favors electric transport, batteries for stationary storage &amp; solar/wind for energy generation"
1276957305842528256,2020-06-27 19:15:21,@BLKMDL3 Major Supercharger increases are underway for the greater LA area
1276747755914842112,2020-06-27 05:22:40,@CathieDWood For sure
1276738326804873217,2020-06-27 04:45:12,"@slashdot @lexfridman @Twitter @verified Verified should be far more widespread, simply that someone is who they claim to be"
1276716075422367746,2020-06-27 03:16:47,@waitbutwhy It’s a tough one. That’s why we should expand the scope &amp; scale of consciousness — to understand the nature of the Universe.
1276616756291747840,2020-06-26 20:42:07,@SamTalksTesla Jay is awesome
1276594202709655552,2020-06-26 19:12:30,@flcnhvy @Teslarati Absolutely!
1276592584450703360,2020-06-26 19:06:04,@Teslarati Giga Berlin is gonna rock!
1276568125060689924,2020-06-26 17:28:53,.@JeffBezos is a copy 🐈 haha https://t.co/plR7uupqBG
1276567624831262720,2020-06-26 17:26:53,@SciGuySpace It’s close though 😅
1276566880161984513,2020-06-26 17:23:56,"@Space_Mog This makes no sense for many other reasons too. They don’t actually have spectrum priority, they have sh… https://t.co/XPTQMyTiu9"
1276566170519269381,2020-06-26 17:21:07,@vincent13031925 @TeslaRoadTrip Glad you like it!
1276458401581527040,2020-06-26 10:12:53,@TheBabylonBee @Vagn_Henning Great idea
1276418907968925696,2020-06-26 07:35:57,"Who controls the memes,
controls the Universe"
1276396101872922625,2020-06-26 06:05:19,https://t.co/e9dPKVSjjl
1276395869458161664,2020-06-26 06:04:24,@its_menieb 🤣🤣
1276395693687500800,2020-06-26 06:03:42,Literally
1276394253707440131,2020-06-26 05:57:58,Only a matter of time before someone steals a Tesla while playing GTA on a Tesla
1276388132728922112,2020-06-26 05:33:39,"@teslaownersSV Very meta, but yes"
1276387924607553536,2020-06-26 05:32:50,@hentesla True
1276387190629527553,2020-06-26 05:29:55,@BLKMDL3 Coming soon
1276385991616389121,2020-06-26 05:25:09,North American Supercharger usage tracking to exceed pre covid highs in 2 to 3 weeks. Lot of noise out there. This… https://t.co/wdHyh6EOLs
1276362500850675712,2020-06-26 03:51:48,@CybertruckN I think we could make that work
1276289243443126272,2020-06-25 23:00:42,@lulusdave @Tesla Glad you’re ok
1276284502290034688,2020-06-25 22:41:52,RT @GerberKawasaki: First thoughts driving my new Tesla model Y. Review and discussion of what I learned at Tesla today and outlook for the…
1276221517932552192,2020-06-25 18:31:35,@flcnhvy @Ford Exactly! A carbon tax is needed to correct the unpriced externality &amp; market will do the rest. The c… https://t.co/6z6GDKLK7F
1276219492591300613,2020-06-25 18:23:32,@blue_bnd @TomAbbotDavies1 @Tesla @thirdrowtesla @teslaownersSV @TeslaPodcast @TeslaOwnersWW @TeslaOwnersUK @Model3Owners Looks pretty cool
1276215639829475328,2020-06-25 18:08:14,@Ford Could be slightly faster
1276058326954938368,2020-06-25 07:43:07,Two Starship tanks in the midbay https://t.co/QJ2V882WOC
1275994791096905728,2020-06-25 03:30:39,@Erdayastronaut Ok
1275986553060220929,2020-06-25 02:57:55,Special thanks to Tesla trucking &amp; rail partners for figuratively &amp; literally going the extra mile
1275986119872573448,2020-06-25 02:56:12,Apologies to Tesla customers for shifting delivery dates. It’s a crazy world out there!
1275953657788239873,2020-06-25 00:47:12,"RT @cleantechnica: Wall Street Journal: Tesla Model Y Offers “Fierce, Velvety” Driving Characteristics https://t.co/dGY24gCVLz"
1275929563885760514,2020-06-24 23:11:28,"@Simon_Hypixel @peternowak Yes, it is designed to serve the least-served"
1275911356542140417,2020-06-24 21:59:07,"@langdon @peternowak Yes, although Starlink works best for low population density situations"
1275910439579205632,2020-06-24 21:55:28,@peternowak Canada is a major priority for Starlink!
1275892743542173696,2020-06-24 20:45:09,@austinbarnard45 @fael097 September sounds about right
1275774659481309184,2020-06-24 12:55:56,@joeltelling @Kurz_Gesagt Well said by @Kurz_Gesagt
1275762954860822528,2020-06-24 12:09:25,"@eu_bike @TeslaLondon Takes longer to get regulatory approvals in Europe, plus way more diverse traffic signs, lights &amp; road rules"
1275747965496254464,2020-06-24 11:09:51,"@PPathole Timing is uncertain, given externalities, but yes"
1275266744735563777,2020-06-23 03:17:39,@ToscaMusk Congratulations!
1275264504725528576,2020-06-23 03:08:45,"@nytimes Very much disagree with this action. In my experience, these skillsets are net job creators. Visa reform m… https://t.co/Oy3WaNYFbM"
1275252790625923072,2020-06-23 02:22:12,@ehcau Will be changed to $3k until July 1st
1274904736748105728,2020-06-22 03:19:10,@TeslaOwnersEBay Yes
1274904659598008320,2020-06-22 03:18:52,@TeslaOwnersEBay Yes
1274902689533444097,2020-06-22 03:11:02,Tentative date for Tesla Shareholder Meeting &amp; Battery Day is Sept 15. Will include tour of cell production system.
1274901827264196609,2020-06-22 03:07:36,@BLKMDL3 @jgrano305 @uhaveanygrapes @Flash_Titans Done. Now $2k via in-app purchase.
1274901279475564544,2020-06-22 03:05:26,Reminder that Tesla Full Self-Driving (FSD) price goes up by $1k on July 1st
1274901029356593152,2020-06-22 03:04:26,Enabling basic Tesla Autopilot via Tesla in-app purchase is reduced to $2k until July 1
1274881655468027904,2020-06-22 01:47:27,@austinbarnard45 All patched up!
1274819769577828352,2020-06-21 21:41:32,"@PPathole Entirely possible. Social media is a limbic amplifier, which inherently destabilizes civilization."
1274730293891461122,2020-06-21 15:46:00,@WBMason Ensure future of Earth &amp; extend life sustainably to other planets
1274727355575971840,2020-06-21 15:34:19,@vincent13031925 @flcnhvy @MKBHD Probably early Q4
1274725581741944832,2020-06-21 15:27:16,2019 seems so quaint &amp; long ago https://t.co/xfdfcbr0DS
1274627094039785473,2020-06-21 08:55:55,@JacobElliotC There are no signs of intelligent life
1274625855101169664,2020-06-21 08:50:59,@vikassaini075 Yes
1274625756476272641,2020-06-21 08:50:36,@rshramik Luck is the best superpower
1274620338010112000,2020-06-21 08:29:04,That is our purpose
1274616317350301697,2020-06-21 08:13:05,"Tesla Bioweapon Defense Mode
https://t.co/48s5D3ZQO0"
1274614961151414273,2020-06-21 08:07:42,We must pass The Great Filter
1274613062973022209,2020-06-21 08:00:10,@flcnhvy That’s how she likes it …
1274601089887682560,2020-06-21 07:12:35,"@OCTeslaClub Agreed, although best is no out of service stalls"
1274598710723280896,2020-06-21 07:03:08,Mars is my souldog
1274594298500018177,2020-06-21 06:45:36,@PPathole @R_J_B_123 Yes
1274587775967170560,2020-06-21 06:19:41,"If heat death is the end of the universe, it really is all about the journey"
1274583988397473794,2020-06-21 06:04:38,@R_J_B_123 Best definition of innovation I’ve ever heard
1274576548381638657,2020-06-21 05:35:04,@teslaownersSV @BLKMDL3 @jgrano305 @uhaveanygrapes @Flash_Titans All good
1274575171177734145,2020-06-21 05:29:35,@BLKMDL3 @jgrano305 @uhaveanygrapes @Flash_Titans Will follow up by tomorrow
1274574827471269891,2020-06-21 05:28:13,@IheartTesla @jgrano305 @uhaveanygrapes @Flash_Titans Sure
1274574295906127872,2020-06-21 05:26:07,"@WhatsupFranks @flcnhvy @MKBHD Will do. I play PC, so missed some of console exclusives."
1274572439133933569,2020-06-21 05:18:44,RT @cleantechnica: Exclusive Pro Photos: Tesla Cybertruck At The Petersen Auto Museum https://t.co/3ixBOsRTst
1274572093519040513,2020-06-21 05:17:22,@u110110 @flcnhvy @MKBHD Haha sure
1274571496132767744,2020-06-21 05:14:59,@flcnhvy @MKBHD Deus Ex / Half-Life 2 / Bioshock / Mass Effect 2 / Fallout 3 &amp; New Vegas / Saints Row IV
1274559960160980993,2020-06-21 04:29:09,"@TslaCybertruck @jgrano305 @uhaveanygrapes @Flash_Titans There will be a subscription, but it will be economically better to have bought FSD"
1274559471918804993,2020-06-21 04:27:12,"@jgrano305 @uhaveanygrapes @Flash_Titans This would be a good time to upgrade to FSD, as it goes up by $1k on July… https://t.co/Y3H31XHkxM"
1274553710685777921,2020-06-21 04:04:19,@uhaveanygrapes @Flash_Titans This does sound excessive. Will look into it.
1274553518087536640,2020-06-21 04:03:33,"@Flash_Titans Just us being fools, but free Supercharging forever is not coming back to any vehicles. It’s not a good incentive structure."
1274552873859215361,2020-06-21 04:00:59,@TheGledinator @teslaownersSV @mattie_rogers @aikatchu @Tesla Haha Teslas all the way down
1274552459055165441,2020-06-21 03:59:20,"@teslaownersSV @mattie_rogers @aikatchu @Tesla Maybe, will look into it. We’d need to emulate a TV."
1274551432973189121,2020-06-21 03:55:16,"@mattie_rogers @aikatchu @Tesla We could probably make a fun punch (click) buggy game, with extra points for rare Teslas"
1274549806271066113,2020-06-21 03:48:48,@MKBHD Bought based on your review. It’s great!
1274547345309368325,2020-06-21 03:39:01,"@cleantechnica The was not to outcompete other companies, but rather to maximize usefulness &amp; rate of progress in the absolute"
1274545582925680640,2020-06-21 03:32:01,"@cleantechnica For example, we created a chip design team from scratch for the Tesla full self-driving computer, wh… https://t.co/jiZtSep19O"
1274544800558014464,2020-06-21 03:28:55,"@cleantechnica Tesla should really be thought of as roughly a dozen technology startups, many of which have little… https://t.co/XqCOkleu0A"
1274523337541193735,2020-06-21 02:03:37,@vincent13031925 @teslacn We are putting a lot of effort into improving the Tesla China experience with local engin… https://t.co/rgU7VJoMVy
1274522648236765184,2020-06-21 02:00:53,"@aikatchu @Tesla Cool, lmk what we can do to improve the product, especially vehicle software/firmware, app &amp; overa… https://t.co/WH6PEYqhaO"
1274500133086826496,2020-06-21 00:31:25,RT @Tesla: https://t.co/26o1bAP14v
1274435281916006400,2020-06-20 20:13:43,@flcnhvy Feels so long ago
1274428318037635072,2020-06-20 19:46:03,@PPathole @Tesla Pulling up to The Petersen
1274174367488856064,2020-06-20 02:56:56,@ArtifactsHub @engineeringvids Nice
1274166188025643010,2020-06-20 02:24:26,@DanielleFong @PPathole We will add one more PTO day after the annual review next quarter
1274160686138966017,2020-06-20 02:02:34,@CoreyBa95130768 @NASASpaceflight @Erdayastronaut It will look a little odd
1274157832225427456,2020-06-20 01:51:14,@flcnhvy @teslaownersSV @Kristennetten @cleantechnica Probably Fremont
1274156709259300864,2020-06-20 01:46:46,"@teslaownersSV @Kristennetten @cleantechnica Probably good to combine them, since they are converging in time. I’m… https://t.co/zIwS9VsMd5"
1274154224926904320,2020-06-20 01:36:54,"@Kristennetten @cleantechnica Yes, but we will have to postpone annual shareholder meeting, as still no large gathe… https://t.co/fVSNSNoklW"
1274152878182023168,2020-06-20 01:31:33,@cleantechnica Stop by The Petersen is you’d like to see Cybertruck irl! Lots of awesome cars &amp; bikes there. Defini… https://t.co/5gO4hVBo9d
1274034759182606337,2020-06-19 17:42:11,"@PPathole It does require use of a paid-time-off day, which is true of many other holidays"
1274025664492892160,2020-06-19 17:06:03,Juneteenth is henceforth considered a US holiday at Tesla &amp; SpaceX
1274025076262756353,2020-06-19 17:03:43,@EvaFoxU @Tesla Moving fast
1274019340686258176,2020-06-19 16:40:55,@KatriniaDivina @TeslaPhx @Tesla Opening in about two weeks
1273871381353033729,2020-06-19 06:52:59,@bluemoondance74 @MichaelaOkla @holy_schnitt Reaching chamber pressure of 300 atmospheres
1273862674716127233,2020-06-19 06:18:23,@cleantechnica Confirmed
1273757083624562688,2020-06-18 23:18:48,@MichaelaOkla @holy_schnitt https://t.co/tUB8Htz4sZ
1273753636686856192,2020-06-18 23:05:06,@TeslaPhx @Tesla 🤣🤣
1273753482869084160,2020-06-18 23:04:30,@teslaownersSV @Teslarati We are considering several options
1273702016221540352,2020-06-18 19:39:59,"@Teslarati Tesla has an option to purchase this land, but has not exercised it"
1273662684701970436,2020-06-18 17:03:42,@cleantechnica Renewable energy is happening fast
1273606713518592002,2020-06-18 13:21:17,@MichaelaOkla Comes standard with Cybertruck
1273430550615740416,2020-06-18 01:41:17,RT @SpaceX: More than 100 spacecraft have been signed up to fly on Falcon 9 since we launched the rideshare program. Small satellite operat…
1273291920924532737,2020-06-17 16:30:25,"RT @tegmark: Help us find an unsung hero! If they win, they get $50k &amp; you get up to $3k for nominating/spreading the word. Our first 3 awa…"
1273043865147064321,2020-06-17 00:04:44,@NYYScoreKeep Not sure. They’re pretty close together.
1273002267398926337,2020-06-16 21:19:26,@westcoastbill It will be real
1272993752890486784,2020-06-16 20:45:36,@cisoml @Erdayastronaut @russ_parrish Maybe Incat https://t.co/qHbJcMocFg
1272990764973166592,2020-06-16 20:33:44,@flcnhvy There will be many test flights before commercial passengers are carried. First Earth to Earth test flight… https://t.co/gKyeCVkLeQ
1272985237576806400,2020-06-16 20:11:46,@Erdayastronaut @russ_parrish We need to be far enough away so as not to bother heavily populated areas. The launch… https://t.co/UHZT7HfVsh
1272975395806011392,2020-06-16 19:32:39,"@YarLP Directionally correct, but Zenit is an order of magnitude smaller than Starship system &amp; doesn’t come back &amp; land"
1272973320586055682,2020-06-16 19:24:24,"@21aeax US law requires at least a green card to be hired at SpaceX, as rockets are considered advanced weapons technology"
1272972990326558720,2020-06-16 19:23:06,@russ_parrish Pretty much
1272972751460917250,2020-06-16 19:22:09,@AgoleiD Illuminaughty haha
1272972228326379520,2020-06-16 19:20:04,"SpaceX is building floating, superheavy-class spaceports for Mars, moon &amp; hypersonic travel around Earth https://t.co/zLJjz43hKw"
1272945078814650369,2020-06-16 17:32:11,@LabPadre Maybe some Flextape
1272943489479700481,2020-06-16 17:25:52,"@LabPadre No problem, we can buff it out"
1272933424190218240,2020-06-16 16:45:52,@Teslarati Fairing reuse is looking good
1272932825642065920,2020-06-16 16:43:30,@physorg_com @ubcnews @AAS_Publishing So where are the aliens?
1272856475187044352,2020-06-16 11:40:06,@Teslarati Or Y
1272856252003921921,2020-06-16 11:39:13,@Teslarati No larger pack Model 3 is in development
1272789455728865282,2020-06-16 07:13:48,"@tesla_peter @t0mmyr Actually, we’ve made slight changes, but the range improvement is &gt;90% efficiency"
1272788288491778049,2020-06-16 07:09:09,@cleantechnica Cool
1272787517343817728,2020-06-16 07:06:06,@ZJasko Physics doesn’t care about politicians
1272712721566334977,2020-06-16 02:08:53,@jgold310 Coming soon
1272712304514068480,2020-06-16 02:07:13,All Model S cars made since late Jan have 402 mile range. This is just making it official.
1272678634952617985,2020-06-15 23:53:26,Tesla Model S now first ever electric vehicle to receive EPA range rating above 400 miles! https://t.co/EOTwVfvHS5
1272674937296154624,2020-06-15 23:38:44,@flcnhvy Absolutely
1272674454749904904,2020-06-15 23:36:49,China &amp; Asia Pacific Supercharger usage above pre-covid highs. North America catching up fast. Europe slightly behi… https://t.co/i82M4iSkWZ
1272672762046197760,2020-06-15 23:30:06,@VitalVegas Looking likely
1272655479420776449,2020-06-15 22:21:25,@Mad_Maelstrom @Peter_J_Beck @torybruno @Starlinksat223 @Erdayastronaut Throttling is done by adjusting flow to the… https://t.co/3BO9SBL3po
1272651781630095360,2020-06-15 22:06:44,"@SciGuySpace Tank didn’t burst, but leaked at 7.6 bar. This is a good result &amp; supports idea of 304L stainless bein… https://t.co/iTUXx0HI6U"
1272649257837715456,2020-06-15 21:56:42,"@Peter_J_Beck @torybruno @Starlinksat223 @Erdayastronaut Yeah. Merlin, using a single pintle injector with cold, li… https://t.co/2oMLALe4PQ"
1272624978811187200,2020-06-15 20:20:13,@tobyliiiiiiiiii @SciGuySpace Yes
1272624859705565184,2020-06-15 20:19:45,"@SciGuySpace That’s the goal. There a few known weak points on this test tank, probably capable of more pressure. T… https://t.co/xme3hilQTA"
1272614655580532736,2020-06-15 19:39:12,@skysira @joshcohen @tokren1 @Andrew81947993 @FatEmperor @MarkChangizi @gordon_dyce @dvdclstn @Not_Far_Enough… https://t.co/iCR5yE3cQr
1272365400517312513,2020-06-15 03:08:45,@vlives23 @LoopedBuffalo @Michaelnardone4 @FutureJurvetson @SpaceXStarlink @SpaceX Sure
1272363466288820224,2020-06-15 03:01:04,"@Michaelnardone4 @FutureJurvetson @SpaceXStarlink @SpaceX Around 20ms. It’s designed to run real-time, competitive… https://t.co/1oJIQJGp1s"
1272256986147504130,2020-06-14 19:57:57,@FutureJurvetson @SpaceXStarlink @SpaceX It will get even simpler. Just two instructions for Starlink: plug in &amp; po… https://t.co/54NBGGcYCb
1272053817589108736,2020-06-14 06:30:38,RT @SpaceX: Falcon 9 launches 58 Starlink satellites and 3 @planetlabs Skysats to orbit before returning to Earth and landing on a droneshi…
1272048461899157505,2020-06-14 06:09:21,@JimBridenstine @NASA Congratulations Kathy!
1271110645652439040,2020-06-11 16:02:48,"@mcot2222 @olenamuliarchuk @mrkylefield @cleantechnica Acceptable, if your drivetrain is very efficient &amp; you add a little manga"
1271020780088750082,2020-06-11 10:05:43,@justpaulinelol @engineers_feed As foretold by https://t.co/LJJCD7BAgX
1271019765138518016,2020-06-11 10:01:41,@engineers_feed Stonks
1271016684489281536,2020-06-11 09:49:26,lol
1271014285402046464,2020-06-11 09:39:54,@Erdayastronaut @i_gvf @SciGuySpace Exactly. Chartering a dedicated 747 flight around the world costs less than buy… https://t.co/61lRA0YF5v
1271012307422806018,2020-06-11 09:32:03,@tobyliiiiiiiiii @physorg_com @nature @SciReports True
1271008071532244992,2020-06-11 09:15:13,@olenamuliarchuk @mrkylefield @cleantechnica Battery industry is world champion at bs. “Lithium-ion” doesn’t really… https://t.co/x1KaxmHixK
1271005506266476544,2020-06-11 09:05:01,@physorg_com @nature @SciReports I thought this was an Onion article
1271004332754735105,2020-06-11 09:00:21,@blue_bnd @olenamuliarchuk @PPathole @mrkylefield @cleantechnica Staggeringly dumb
1271001445265846272,2020-06-11 08:48:53,@PPathole @mrkylefield @cleantechnica I got the fuel cell question about 8000 times
1270992014855684097,2020-06-11 08:11:24,@rhodanazanin1 @ABC7 @NBCLA @CBSLA It’s getting Biblical
1270991790401699841,2020-06-11 08:10:31,"@mrkylefield @cleantechnica Exactly, fuel cells = fool sells"
1270967849259950080,2020-06-11 06:35:23,@realAnishPai Renewable energy passed coal in April https://t.co/1kRCyGXfN9
1270885686351020033,2020-06-11 01:08:54,@TeslaTruckClub Worth considering
1270885235345899520,2020-06-11 01:07:06,@pandabfr @Ophiltry Agreed
1270844615231336448,2020-06-10 22:25:42,@Ophiltry Trèy Boucher
1270843690261475329,2020-06-10 22:22:01,Catapults are a great way to get somewhere fast https://t.co/npr4bGBDYw
1270843256016744448,2020-06-10 22:20:18,@jack Great point. Many articles are retweeted based on headlines that don’t match the content.
1270817827595980800,2020-06-10 20:39:15,"@jamesrtyrrell Actually, we’re on SN30 for Raptor"
1270817612059074563,2020-06-10 20:38:24,@Erdayastronaut @nickwijngaards @SciGuySpace Sure. That’s long montage 🤣🤣
1270810655243685888,2020-06-10 20:10:45,@engineers_feed Wow
1270800210885611520,2020-06-10 19:29:15,@thesheetztweetz @SpaceX @Commercial_Crew @AstroBehnken @Astro_Doug @ingallsimages @NASAKennedy ❤️ the laser beam long exposure shots
1270798719651155968,2020-06-10 19:23:19,@nickwijngaards @Erdayastronaut @SciGuySpace Hundreds of improvements in manufacturability primarily (this is by fa… https://t.co/w1WecUgZTj
1270795898755231744,2020-06-10 19:12:07,"@John_Gardi @SciGuySpace Also, insulation of a deep cryogen( which I’d call anything that liquifies nitrogen aka 78… https://t.co/jQzNA1vxbh"
1270794583660589057,2020-06-10 19:06:53,Tesla factory workplace safety is 5% better than industry average for manufacturers &amp; improving fast https://t.co/axmInA9fZb
1270791638160248833,2020-06-10 18:55:11,@Erdayastronaut @SciGuySpace Important technical note: due to higher O/F of CH4 vs RP1 (oxygen is dense) &amp; signific… https://t.co/MZcFC0AjOG
1270788415261249536,2020-06-10 18:42:22,"@Erdayastronaut @SciGuySpace We could never reach 380 Isp with RP/kerosene. CH4 has higher Isp potential on paper,… https://t.co/BTVW3EZ4NQ"
1270785032907440129,2020-06-10 18:28:56,After which they are recycled https://t.co/xuu1ohdz52
1270784295733301249,2020-06-10 18:26:00,Tesla batteries are lasting much longer than 200k miles / 320k km https://t.co/z882nf6yv9
1270783410324135936,2020-06-10 18:22:29,"Moreover, energy produced by Tesla solar deployments far exceeds energy used in our factories https://t.co/IDqf5gWeFt"
1270783058107482113,2020-06-10 18:21:05,"Electric cars produce *much* less CO2 than fossil fuel cars, taking both electricity emission &amp; vehicle production… https://t.co/mS8cklaHmT"
1270779729973395457,2020-06-10 18:07:52,https://t.co/QPwGa1Rk8Z
1270779603599024129,2020-06-10 18:07:22,"Posting Tesla Impact Report, this time with summary points &amp; charts in my reply tweets https://t.co/4lyaV7kIS4"
1270778978534490113,2020-06-10 18:04:53,@venus47203379 @engineers_feed Haha. Will post summary.
